group_id,primary_class,provider_hint,variant_count,paired_variant_count
gcp_pubsub_0006,gcp_pubsub,gcp,10,10
gcp_pubsub_0007,gcp_pubsub,gcp,10,10
gcp_pubsub_0008,gcp_pubsub,gcp,10,10
gcp_pubsub_0009,gcp_pubsub,gcp,10,10
gcp_vertex_ai_0000,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0001,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0002,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0003,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0004,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0005,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0006,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0007,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0008,gcp_vertex_ai,gcp,10,10
gcp_vertex_ai_0009,gcp_vertex_ai,gcp,10,10
gcp_virtual_private_cloud_0000,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0001,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0002,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0003,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0004,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0005,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0006,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0007,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0008,gcp_virtual_private_cloud,gcp,10,10
gcp_virtual_private_cloud_0009,gcp_virtual_private_cloud,gcp,10,10
